Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,Ht,h,OD,B,b,tnom,tdes,b/tdes,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,J,C
HSS,HSS406.4X203.2X22.2,HSS406.4X203.2X22.2,187,22400,406,345,,203,141,22.2,20.7,6.83,16.7,,437,2790,2150,140,145,1700,1430,80.5,370000,2880
HSS,HSS406.4X203.2X19.0,HSS406.4X203.2X19.0,164,19500,406,353,,203,150,19.1,17.7,8.46,19.9,,391,2460,1920,141,131,1510,1280,81.8,329000,2540
HSS,HSS406.4X203.2X15.9,HSS406.4X203.2X15.9,139,16600,406,363,,203,159,15.9,14.8,10.8,24.5,,339,2110,1670,143,114,1300,1120,83.1,283000,2160
HSS,HSS406.4X203.2X12.7,HSS406.4X203.2X12.7,113,13500,406,371,,203,168,12.7,11.8,14.2,31.4,,283,1740,1390,145,95.7,1070,944,84.3,234000,1770
HSS,HSS406.4X203.2X9.5,HSS406.4X203.2X9.5,86.4,10300,406,381,,203,177,9.53,8.86,19.9,42.8,,221,1350,1090,147,75.3,832,742,85.6,181000,1370
HSS,HSS406.4X203.2X7.9,HSS406.4X203.2X7.9,72.7,8650,406,384,,203,181,7.94,7.39,24.5,52,,188,1140,924,147,64.5,705,634,86.4,154000,1150
HSS,HSS406.4X203.2X6.4,HSS406.4X203.2X6.4,58.7,6970,406,389,,203,185,6.35,5.92,31.3,65.7,,153,924,755,148,52.9,574,519,86.9,125000,934
HSS,HSS406.4X152.4X15.9,HSS406.4X152.4X15.9,126,15000,406,363,,152,108,15.9,14.8,7.33,24.5,,282,1820,1390,137,58.7,896,769,62.5,166000,1580
HSS,HSS406.4X152.4X12.7,HSS406.4X152.4X12.7,103,12300,406,371,,152,117,12.7,11.8,9.9,31.4,,236,1500,1160,139,49.9,746,654,63.8,139000,1300
HSS,HSS406.4X152.4X9.5,HSS406.4X152.4X9.5,78.9,9420,406,381,,152,126,9.53,8.86,14.2,42.8,,185,1170,911,140,39.7,582,521,65,108000,1010
HSS,HSS406.4X152.4X7.9,HSS406.4X152.4X7.9,66.4,7870,406,384,,152,130,7.95,7.39,17.6,52,,158,988,777,141,34,495,447,65.5,92400,854
HSS,HSS406.4X152.4X6.4,HSS406.4X152.4X6.4,53.6,6390,406,389,,152,135,6.35,5.92,22.8,65.7,,129,803,636,142,28.1,405,369,66.3,75300,693
HSS,HSS406.4X152.4X4.8,HSS406.4X152.4X4.8,40.6,4810,406,394,,152,139,4.78,4.42,31.5,89,,98.6,610,485,143,21.6,308,283,67.1,57400,526
HSS,HSS406.4X101.6X15.9,HSS406.4X101.6X15.9,113,13500,406,363,,102,57.4,15.9,14.8,3.88,24.5,,224,1520,1100,129,22.5,533,442,40.6,72400,991
HSS,HSS406.4X101.6X12.7,HSS406.4X101.6X12.7,92.7,11100,406,371,,102,66,12.7,11.8,5.6,31.4,,189,1270,932,131,19.6,449,385,41.9,62400,831
HSS,HSS406.4X101.6X9.5,HSS406.4X101.6X9.5,71.2,8520,406,381,,102,74.9,9.53,8.86,8.46,42.8,,150,987,737,133,15.9,356,313,43.4,49900,651
HSS,HSS406.4X101.6X7.9,HSS406.4X101.6X7.9,60,7160,406,384,,102,79.5,7.94,7.39,10.7,52,,128,837,631,134,13.8,303,272,43.9,42900,554
HSS,HSS406.4X101.6X6.4,HSS406.4X101.6X6.4,48.6,5780,406,389,,102,83.8,6.35,5.92,14.2,65.7,,105,683,518,135,11.5,249,226,44.7,35500,452
HSS,HSS406.4X101.6X4.8,HSS406.4X101.6X4.8,36.7,4360,406,394,,102,88.4,4.76,4.42,20,89,,80.3,519,397,136,8.95,192,177,45.2,27300,346
HSS,HSS355.6X355.6X25.4,HSS355.6X355.6X25.4,250,29900,356,284,,356,284,25.4,23.6,12.1,12.1,,537,3670,3020,134,537,3670,3020,134,887000,5160
HSS,HSS355.6X355.6X22.2,HSS355.6X355.6X22.2,223,26600,356,295,,356,295,22.2,20.7,14.3,14.3,,487,3290,2740,135,487,3290,2740,135,795000,4610
HSS,HSS355.6X355.6X19.0,HSS355.6X355.6X19.0,194,23200,356,302,,356,302,19.1,17.7,17,17,,433,2900,2440,137,433,2900,2440,137,699000,4030
HSS,HSS355.6X355.6X15.9,HSS355.6X355.6X15.9,164,19500,356,312,,356,312,15.9,14.8,21.1,21.1,,373,2470,2100,138,373,2470,2100,138,595000,3410
HSS,HSS355.6X355.6X12.7,HSS355.6X355.6X12.7,133,15900,356,320,,356,320,12.7,11.8,27.1,27.1,,309,2030,1740,139,309,2030,1740,139,487000,2790
HSS,HSS355.6X355.6X9.5,HSS355.6X355.6X9.5,102,12100,356,330,,356,330,9.53,8.86,37.1,37.1,,240,1560,1350,141,240,1560,1350,141,375000,2130
HSS,HSS355.6X355.6X7.9,HSS355.6X355.6X7.9,85.3,10100,356,333,,356,333,7.94,7.39,45.1,45.1,,204,1320,1150,142,204,1320,1150,142,316000,1790
HSS,HSS355.6X355.6X6.4,HSS355.6X355.6X6.4,68.8,8190,356,338,,356,338,6.35,5.92,57.1,57.1,,166,1070,934,142,166,1070,934,142,256000,1450
HSS,HSS355.6X304.8X15.9,HSS355.6X304.8X15.9,152,18100,356,312,,305,262,15.9,14.8,17.7,21.1,,330,2210,1850,135,260,2000,1700,120,466000,2900
HSS,HSS355.6X304.8X12.7,HSS355.6X304.8X12.7,123,14700,356,320,,305,269,12.7,11.8,22.8,27.1,,274,1820,1540,137,216,1640,1420,121,383000,2380
HSS,HSS355.6X304.8X9.5,HSS355.6X304.8X9.5,94.1,11200,356,330,,305,279,9.53,8.86,31.4,37.1,,213,1410,1200,138,169,1270,1100,123,295000,1820
HSS,HSS355.6X304.8X7.9,HSS355.6X304.8X7.9,79,9420,356,333,,305,282,7.95,7.39,38.2,45.1,,181,1190,1020,139,143,1070,939,123,249000,1530
HSS,HSS355.6X304.8X6.4,HSS355.6X304.8X6.4,63.8,7610,356,338,,305,287,6.35,5.92,48.5,57.1,,147,965,829,139,117,869,765,124,201000,1240
HSS,HSS355.6X254X22.2,HSS355.6X254X22.2,187,22400,356,295,,254,192,22.2,20.7,9.29,14.2,,369,2590,2080,128,217,2050,1700,98.6,458000,3200
HSS,HSS355.6X254X19.0,HSS355.6X254X19.0,164,19500,356,302,,254,201,19.1,17.7,11.3,17.1,,330,2290,1850,130,195,1820,1530,99.8,404000,2800
HSS,HSS355.6X254X15.9,HSS355.6X254X15.9,139,16600,356,312,,254,210,15.9,14.8,14.2,21.1,,286,1970,1610,131,169,1560,1340,101,346000,2390
HSS,HSS355.6X254X12.7,HSS355.6X254X12.7,113,13500,356,320,,254,218,12.7,11.8,18.5,27.1,,239,1620,1340,133,142,1290,1120,103,285000,1970
HSS,HSS355.6X254X9.5,HSS355.6X254X9.5,86.4,10300,356,330,,254,227,9.53,8.86,25.7,37.1,,186,1250,1050,134,111,995,875,104,220000,1500
HSS,HSS355.6X254X7.9,HSS355.6X254X7.9,72.7,8650,356,333,,254,232,7.94,7.39,31.4,45.1,,158,1060,890,135,94.5,842,746,105,186000,1270
HSS,HSS355.6X254X6.4,HSS355.6X254X6.4,58.7,6970,356,338,,254,236,6.35,5.92,39.9,57.1,,129,859,726,136,77.4,685,610,105,151000,1030
HSS,HSS355.6X203.2X15.9,HSS355.6X203.2X15.9,126,15000,356,312,,203,159,15.9,14.8,10.8,21.1,,242,1700,1360,127,101,1160,993,81.8,236000,1880
HSS,HSS355.6X203.2X12.7,HSS355.6X203.2X12.7,103,12300,356,320,,203,168,12.7,11.8,14.2,27.1,,203,1410,1140,129,84.9,959,836,83.1,195000,1550
HSS,HSS355.6X203.2X9.5,HSS355.6X203.2X9.5,78.9,9420,356,330,,203,177,9.53,8.86,19.9,37.1,,159,1090,895,130,67,746,659,84.3,151000,1190
HSS,HSS355.6X203.2X7.9,HSS355.6X203.2X7.9,66.4,7870,356,333,,203,181,7.95,7.39,24.5,45.1,,135,928,762,131,57.4,633,564,85.1,128000,1010
HSS,HSS355.6X203.2X6.4,HSS355.6X203.2X6.4,53.6,6390,356,338,,203,185,6.35,5.92,31.3,57.1,,111,754,623,132,47,515,462,85.9,104000,816
HSS,HSS355.6X203.2X4.8,HSS355.6X203.2X4.8,40.6,4810,356,343,,203,190,4.78,4.42,43,77.5,,84.5,572,475,133,36,390,354,86.4,79100,616
HSS,HSS355.6X152.4X15.9,HSS355.6X152.4X15.9,113,13500,356,312,,152,108,15.9,14.8,7.33,21.1,,199,1450,1120,121,51.6,793,675,61.7,139000,1370
HSS,HSS355.6X152.4X12.7,HSS355.6X152.4X12.7,92.7,11100,356,320,,152,117,12.7,11.8,9.9,27.1,,167,1210,941,123,43.7,662,575,63,116000,1140
HSS,HSS355.6X152.4X9.5,HSS355.6X152.4X9.5,71.2,8520,356,330,,152,126,9.53,8.86,14.2,37.1,,132,939,742,125,35,518,459,64.3,91200,880
HSS,HSS355.6X152.4X7.9,HSS355.6X152.4X7.9,60,7160,356,333,,152,130,7.94,7.39,17.6,45.1,,113,796,634,125,30.1,441,395,64.8,77400,746
HSS,HSS355.6X152.4X6.4,HSS355.6X152.4X6.4,48.6,5780,356,338,,152,135,6.35,5.92,22.8,57.1,,92.4,649,519,126,24.8,361,326,65.5,63300,605
